,id,url,verified,username,fullname,avatar,timestamp,text,links,isQuote,isRetweet,isReply,replyingTo,likes,replies,retweets,quotes,searchQuery,quotedTweet,images
507,1848512593901850624,https://twitter.com/angellevaxo/status/1848512593901850629,False,@angellevaxo,Angel Barbie 💋,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1815631348830220288/7PHB8V28.jpg,2024-10-21 23:52:00+00:00,Get outta here with that temu wig HOE🤣😭,[],False,False,False,,1,0,0,0,Temu,,
508,1848512563593593088,https://twitter.com/KaziaNova/status/1848512563593593118,False,@KaziaNova,Zia (thriving),https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1700678882460831744/uMbjZyCn.jpg,2024-10-21 23:51:00+00:00,Gonna do a study on Temu shoppers to find out the exact amount of savings it takes to get them to endorse child slavery,[],False,False,False,,0,0,0,0,Temu,,
509,1848512276359225856,https://twitter.com/Gabbo862876/status/1848512276359225773,False,@Gabbo862876,Gabbo,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1782953759666057216/0AZFbUNZ.jpg,2024-10-21 23:50:00+00:00,Temu Kevin Hart has no game. Poor girl was disgusted.,[],False,False,True,['/KameronBennett'],0,0,0,0,Temu,,
510,1848512225583239168,https://twitter.com/deannichole_/status/1848512225583239199,False,@deannichole_,deandrea ✨,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1763535068666953728/MxRyqUCU.jpg,2024-10-21 23:50:00+00:00,"Join temu program and start earning money from your phone! I’ve made $400 with this method! Commissions and bonuses being paid out and it’s easy and simple. 

temu.to/m/uhfs5s72z5t",['https://temu.to/m/uhfs5s72z5t'],False,False,False,,0,1,0,0,Temu,,
511,1848398965194043392,https://twitter.com/shoptemu/status/1848398965194043456,True,@shoptemu,Temu,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1564497322855534592/6vUA-39x.jpg,2024-10-21 16:20:00+00:00,Shop your favorite items on Temu at low prices with great discounts.,[],False,True,False,,4,0,1,0,Temu,,
512,1848511914013335808,https://twitter.com/theitheave597/status/1848511914013335883,False,@theitheave597,Federico,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/451984592069607425/P7jpqZdk.jpeg,2024-10-21 23:49:00+00:00,"speedily fell on her knees.  🌩🐼📿🧻 .

Temu Promo code ➡️ 🔴acs583731🔴 30% off for new app user

If you have already downloaded the app,
enter ➡️ 🔴acs583731🔴 in the search field! 🔍
💸30% discount coupon💸

Voucher",[],False,False,False,,0,0,0,0,Temu,,
513,1848511829690949888,https://twitter.com/AdrienZippay/status/1848511829690949807,False,@AdrienZippay,Adrien Zippay,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1803126729562583040/mLINbL_Z.jpg,2024-10-21 23:48:00+00:00,"Can you accept my invitation so I can get free gifts worth up to $80?🎁
Search my code in Temu or tap my link to download & accept my invite
331189339
temu.com/s/o2BHU2sGbw73n",['https://temu.com/s/o2BHU2sGbw73n'],False,False,False,,0,0,0,0,Temu,,
514,1848511661969444864,https://twitter.com/FallenOne777_/status/1848511661969444881,False,@FallenOne777_,Armoured_Soul 🤘💀🎸⚔️ 🇭🇲🏴󠁧󠁢󠁥󠁮󠁧󠁿,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1844147370864541697/vmYfIWx8.jpg,2024-10-21 23:48:00+00:00,"If the full screen #Temu ads don't stop annoying me I'm deactivating my #X account. 
It's invasive, fucking rude and desperate. 

Fuck off 🖕🤬","['https://twitter.com/search?q=%23Temu', 'https://twitter.com/search?q=%23X']",False,False,False,,0,0,0,0,Temu,,
515,1848511634848760064,https://twitter.com/AZtheRamsxn/status/1848511634848760173,False,@AZtheRamsxn,AZ,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1794554412830011393/jwSoC93o.png,2024-10-21 23:48:00+00:00,You known damn well Temu Werner will be there! Starting! 😹,[],False,False,True,['/BentancurGoat'],0,0,0,0,Temu,,
516,1848511558759874816,https://twitter.com/BrittSLowe/status/1848511558759874907,False,@BrittSLowe,Brittany Lowe,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1553468472369287170/TINzwDXk.jpg,2024-10-21 23:47:00+00:00,"Can you accept my invitation so I can get free gifts worth up to $80?🎁
Search my code in Temu or tap my link to download & accept my invite
369264273
temu.com/s/GVUxMGdaWaJ5mL",['https://temu.com/s/GVUxMGdaWaJ5mL'],False,False,False,,0,0,0,0,Temu,,
517,1848511466812371200,https://twitter.com/TomMora1453/status/1848511466812371286,False,@TomMora1453,Tom Moran,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1474718785051500549/_fAV28Ur.jpg,2024-10-21 23:47:00+00:00,"✅Claimed! I've got 26 free item(s), can you take the item and accept my invitation? 26 free items from top-notch activity TEMU Fishland for me and you'll get yours! 
Search my code in Temu or tap my link to download & accept my invite
341611600
temu.com/s/AqK57WjxfppArD9",['https://temu.com/s/AqK57WjxfppArD9'],False,False,False,,0,0,0,0,Temu,,
518,1848511358423491072,https://twitter.com/JILLSAND_WICH/status/1848511358423490960,False,@JILLSAND_WICH,Robert Johnson,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1526021261242925056/_GHsl8P4.jpg,2024-10-21 23:47:00+00:00,Mediocre diner food. Dennys for Temu.,[],False,False,True,['/KOINNews'],0,0,0,0,Temu,,
519,1848511115463889408,https://twitter.com/AlanBrousseau3/status/1848511115463889321,False,@AlanBrousseau3,Alan Brousseau,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1473790055877685253/3vDnShck.png,2024-10-21 23:46:00+00:00,"Can you accept my invitation so that I can get a free gift worth up to $80?🎁 I've got 8 free gift(s), valued at $22.08 in total. 
Search my code in Temu or tap my link to download & accept my invite
370346833
temu.com/s/42Gf0YF5PW3ql5",['https://temu.com/s/42Gf0YF5PW3ql5'],False,False,False,,0,0,0,0,Temu,,
520,1848511111584174592,https://twitter.com/AdrienZippay/status/1848511111584174522,False,@AdrienZippay,Adrien Zippay,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1803126729562583040/mLINbL_Z.jpg,2024-10-21 23:46:00+00:00,"Can you accept my invitation so I can get free gifts worth up to $80?🎁
Search my code in Temu or tap my link to download & accept my invite
331189339
temu.com/s/IamIkGi6PWKI54hT",['https://temu.com/s/IamIkGi6PWKI54hT'],False,False,False,,0,0,0,0,Temu,,
521,1848511031859155200,https://twitter.com/hal_power/status/1848511031859155325,False,@hal_power,Hal Power,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/723188161602445313/fWTnjCqD.jpg,2024-10-21 23:45:00+00:00,"Can you accept my invitation so I can get free gifts worth up to $80?🎁
Search my code in Temu or tap my link to download & accept my invite
344210830
temu.com/s/A0PmPrxMtRBLq",['https://temu.com/s/A0PmPrxMtRBLq'],False,False,False,,0,0,0,0,Temu,,
522,1848510986468172288,https://twitter.com/TracyBrower10/status/1848510986468172261,False,@TracyBrower10,Tracy Brower,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1603049849183784963/2ueypkgv.png,2024-10-21 23:45:00+00:00,"Can you accept my invitation so that I can get a free gift worth up to $80?🎁 I've got 5 free gift(s), valued at $0.05 in total. 
Search my code in Temu or tap my link to download & accept my invite
350500102
temu.com/s/2z3dzCW2bMqZp",['https://temu.com/s/2z3dzCW2bMqZp'],False,False,False,,0,0,0,0,Temu,,
523,1848510867106607360,https://twitter.com/coranoth93/status/1848510867106607241,False,@coranoth93,Kora BS'er,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1243304422853300225/p2nV-0Vf.jpg,2024-10-21 23:45:00+00:00,"Can you accept my invitation so I can get free gifts worth up to $80?🎁
Search my code in Temu or tap my link to download & accept my invite
347471518
temu.com/s/s8Td3obJPGeMFy1",['https://temu.com/s/s8Td3obJPGeMFy1'],False,False,False,,0,0,0,0,Temu,,
524,1848510222886658304,https://twitter.com/jaaayLENo/status/1848510222886658272,False,@jaaayLENo,LEN,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1812692237202997249/lEIPOWgQ.jpg,2024-10-21 23:42:00+00:00,I feel like Temu is not real,[],False,True,False,,4,2,2,1,Temu,,
525,1848510718447943936,https://twitter.com/adoptDeezBbz/status/1848510718447943975,False,@adoptDeezBbz,AdoptDeezBlackballz,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1727151093833162752/66MbHYCl.jpg,2024-10-21 23:44:00+00:00,"@shoptemu I don't know who to say this too, but Temu have too many notification. You guys send too many emails and text messaging. I'm about to delete my email because of it.",['https://twitter.com/shoptemu'],False,False,False,,0,0,0,0,Temu,,
526,1848510706154701312,https://twitter.com/coranoth93/status/1848510706154701272,False,@coranoth93,Kora BS'er,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1243304422853300225/p2nV-0Vf.jpg,2024-10-21 23:44:00+00:00,"Can you accept my invitation so I can get free gifts worth up to $80?🎁
Search my code in Temu or tap my link to download & accept my invite
347471518
temu.com/s/cop0PGVERqKAfP",['https://temu.com/s/cop0PGVERqKAfP'],False,False,False,,0,0,0,0,Temu,,
527,1848510670280790528,https://twitter.com/worshipsLNL/status/1848510670280790518,False,@worshipsLNL,worshipsladynina,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/378800000486119326/67289ca42064f051cc8a9d3b2612d98a.jpeg,2024-10-21 23:44:00+00:00,"I asked him why he would go?  🌚📩🧠🍩 .

Temu Promo code ➡️ 🔴acs583731🔴 30% off for new app user

If you have already downloaded the app,
enter ➡️ 🔴acs583731🔴 in the search field! 🔍
💸30% discount coupon💸

Voucher",[],False,False,False,,0,0,0,0,Temu,,
528,1848510439002452480,https://twitter.com/KennyLParks7277/status/1848510439002452399,True,@KennyLParks7277,Kenneth Parks,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1756310400876912640/FoCAcZ64.jpg,2024-10-21 23:43:00+00:00,"That isn't a model, that's the Temu or Wish version of Howard Stern",[],False,False,True,['/TheLucyShow1'],0,0,0,0,Temu,,
529,1848510411416490240,https://twitter.com/Full_Armor_God/status/1848510411416490128,True,@Full_Armor_God,Full_Armor,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1690485349389074432/xSr5H1C6.jpg,2024-10-21 23:43:00+00:00,TEMU Elon is being shown around by the dems,[],False,False,True,"['/WallStreetSilv', '/CollinRugg']",0,0,0,0,Temu,,
530,1848510377249718528,https://twitter.com/theitheave597/status/1848510377249718637,False,@theitheave597,Federico,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/451984592069607425/P7jpqZdk.jpeg,2024-10-21 23:43:00+00:00,"yet you could very well， after all，  🎨🦢👰🪝 .

Temu Promo code ➡️ 🔴acs583731🔴 30% off for new app user

If you have already downloaded the app,
enter ➡️ 🔴acs583731🔴 in the search field! 🔍
💸30% discount coupon💸

Voucher",[],False,False,False,,0,0,0,0,Temu,,
531,1848509906619666432,https://twitter.com/uchihaphernelia/status/1848509906619666443,False,@uchihaphernelia,dea🎃,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1841559459803361280/vhWZ2f91.jpg,2024-10-21 23:41:00+00:00,not the temu shinji wig omg ??,[],False,False,True,['/notsoserenity'],1,1,0,0,Temu,,
532,1848509793972953088,https://twitter.com/FallenOne777_/status/1848509793972953103,False,@FallenOne777_,Armoured_Soul 🤘💀🎸⚔️ 🇭🇲🏴󠁧󠁢󠁥󠁮󠁧󠁿,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1844147370864541697/vmYfIWx8.jpg,2024-10-21 23:40:00+00:00,"#TEMU ads are still screwing with X. 
HOW MANY TIMES TO I HAVE MENTION THIS 🤬",['https://twitter.com/search?q=%23TEMU'],False,False,False,,0,0,0,0,Temu,,
533,1848509679871094784,https://twitter.com/JosephSand27449/status/1848509679871094911,False,@JosephSand27449,Joseph Sanders,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1644503727854829569/crDuXV3v.png,2024-10-21 23:40:00+00:00,"Can you accept my invitation so that I can get a free gift worth up to $80?🎁 I've got 13 free gift(s), valued at $1.24 in total. 
Search my code in Temu or tap my link to download & accept my invite
386855500
temu.com/s/g4I9k2sGbwEN9XY",['https://temu.com/s/g4I9k2sGbwEN9XY'],False,False,False,,0,0,0,0,Temu,,
534,1848509620933066752,https://twitter.com/PIONEERPARADISE/status/1848509620933066795,False,@PIONEERPARADISE,ROLEX AUTOMATIC CHRONOGRAPH WATCHES,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1720583893487943680/bM9qdXPb.jpg,2024-10-21 23:40:00+00:00,"Temu 
Accept my invite & Get 4 freebies!
temu.com/s/SF1nsvOTegTNOQ8",['https://temu.com/s/SF1nsvOTegTNOQ8'],False,False,False,,0,0,0,0,Temu,,
535,1848509303218704384,https://twitter.com/ONTHANHTUN41487/status/1848509303218704450,False,@ONTHANHTUN41487,ĐOÀN THANH TUẤN,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1826927868661874688/FUXtSpss.jpg,2024-10-21 23:38:00+00:00,"Uncover incredible deals and embrace a seamless shopping spree on Temu! 😊
👉 item link: temu.to/k/ukufqit3txa
🎉 Exclusive deal[$0.84] -98%
⚠️ Every New App User can only enjoy once
Fashion Multi Zipper Crossbody Bag, Soft Vegan Leather Shoulder Bag, Women's Multi Pockets ...",['https://temu.to/k/ukufqit3txa'],False,False,False,,0,0,0,0,Temu,,
536,1848509174457757952,https://twitter.com/AlanBrousseau3/status/1848509174457757923,False,@AlanBrousseau3,Alan Brousseau,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1473790055877685253/3vDnShck.png,2024-10-21 23:38:00+00:00,"Can you accept my invitation so that I can get a free gift worth up to $80?🎁 I've got 8 free gift(s), valued at $22.08 in total. 
Search my code in Temu or tap my link to download & accept my invite
370346833
temu.com/s/syKeZmyaNc114ANd",['https://temu.com/s/syKeZmyaNc114ANd'],False,False,False,,0,0,0,0,Temu,,
537,1848509137987969536,https://twitter.com/EjDodson1127/status/1848509137987969473,False,@EjDodson1127,Ej Dodson,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1650909108017545237/beup4SuF.jpg,2024-10-21 23:38:00+00:00,"Can you accept my invitation so I can get free gifts worth up to $80?🎁
Search my code in Temu or tap my link to download & accept my invite
374138799
temu.com/s/i3VmrQCSLc1rYiA4",['https://temu.com/s/i3VmrQCSLc1rYiA4'],False,False,False,,0,0,0,0,Temu,,
538,1848509071101726976,https://twitter.com/karubehagime/status/1848509071101727017,False,@karubehagime,軽部一,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1500799896060035075/Ecni8BBK.jpg,2024-10-21 23:38:00+00:00,"🎉Up to 5,000円 PayPay points! 🎁You have a present from TEMU! Click and accept my invitation on Temu to redeem PayPay points👉
temu.com/s/0KhH0FI8t71EJ3",['https://temu.com/s/0KhH0FI8t71EJ3'],False,False,False,,0,0,0,0,Temu,,
539,1848508907120947200,https://twitter.com/troyapuntos/status/1848508907120947265,False,@troyapuntos,chi,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/378800000052594083/bba1d0ababae491969f118fc7af08d4f.jpeg,2024-10-21 23:37:00+00:00,"she found that it would not be nice for her to do so.  👗🫢🌾🧖‍♂️ .

Temu Promo code ➡️ 🔴acs583731🔴 30% off for new app user

If you have already downloaded the app,
enter ➡️ 🔴acs583731🔴 in the search field! 🔍
💸30% discount coupon💸

Voucher",[],False,False,False,,0,0,0,0,Temu,,
540,1848508896945836288,https://twitter.com/oppositenames/status/1848508896945836315,False,@oppositenames,Tiberius,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1830666927527862272/w5AsFamQ.jpg,2024-10-21 23:37:00+00:00,"Apparently qting that disgusting hiv ad has made the algothorim think I’m gay and hiv positive. This sucks. 

Time to go click on every temu ad",[],False,False,False,,7,0,0,0,Temu,,
541,1848508827882455296,https://twitter.com/ONTHANHTUN41487/status/1848508827882455269,False,@ONTHANHTUN41487,ĐOÀN THANH TUẤN,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1826927868661874688/FUXtSpss.jpg,2024-10-21 23:37:00+00:00,"Uncover incredible deals and embrace a seamless shopping spree on Temu! 😊
👉 item link: temu.to/k/um56j92rwya
🎉 Exclusive deal[$1.49] -96%
⚠️ Every New App User can only enjoy once
Soft & Warm Pajamas Set, Comfortable Long Sleeve Pajama Top & Plush Plaid Pajama Pants, ...",['https://temu.to/k/um56j92rwya'],False,False,False,,0,0,0,0,Temu,,
542,1848508649393516800,https://twitter.com/LawJustice323/status/1848508649393516889,True,@LawJustice323,⚖️The Justice Team⚖️,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1830451081710653440/2Jf5LfH5.jpg,2024-10-21 23:36:00+00:00,"It’s from the #Temu lost and found department.
🤷🏼‍♀️🤣",['https://twitter.com/search?q=%23Temu'],False,False,True,['/eveforamerica'],0,0,0,0,Temu,,
543,1848508635103580416,https://twitter.com/Blueyedscorpio1/status/1848508635103580359,False,@Blueyedscorpio1,unforgettable_81,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1651284692711211008/cV0lfRfb.jpg,2024-10-21 23:36:00+00:00,Nope cause of interference from the temu bloodline,[],False,False,True,['/FadeAwayMedia'],0,0,0,0,Temu,,
544,1848508598894170112,https://twitter.com/aidy_can/status/1848508598894170187,False,@aidy_can,Aidy can,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1360539355564175360/H63URBfM.jpg,2024-10-21 23:36:00+00:00,"He got them from Temu , buy one , get 10 free 👍🍻",[],False,False,True,['/Bobstroudsnr'],0,0,0,0,Temu,,
545,1848508582322376960,https://twitter.com/LowerApartment7/status/1848508582322377016,False,@LowerApartment7,LowerApartment7,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1812213440557060096/jRPKewBz.jpg,2024-10-21 23:36:00+00:00,i got my daddy's editing skills and my mama's temu investment,[],False,False,True,['/papierboa'],4,0,0,0,Temu,,
546,1848508133095674112,https://twitter.com/imlilnie/status/1848508133095674185,False,@imlilnie,ReallyEnvied🫦,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1848463362629292032/BsHNuHsC.jpg,2024-10-21 23:34:00+00:00,Rollie talkin bout sum “get outta here wit dat temu wig” 😩😂😂😂😂,[],False,False,False,,0,1,0,0,Temu,,
547,1848508087411302912,https://twitter.com/NotWuntaykTimmy/status/1848508087411302842,False,@NotWuntaykTimmy,Wuntayk,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1728224200916119553/jbmSMs89.jpg,2024-10-21 23:34:00+00:00,Fuck you temu,[],False,False,False,,0,0,0,0,Temu,,
548,1848508076225331456,https://twitter.com/ONTHANHTUN41487/status/1848508076225331335,False,@ONTHANHTUN41487,ĐOÀN THANH TUẤN,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1826927868661874688/FUXtSpss.jpg,2024-10-21 23:34:00+00:00,"Uncover incredible deals and embrace a seamless shopping spree on Temu! 😊
👉 item link: temu.to/k/u4asp2a7ilt
🎉 Exclusive deal[$1.09] -98%
⚠️ Every New App User can only enjoy once
Cartoon Bear Print Pajama Set, Cute Lapel Long Sleeve Blouse Top & Elastic Waistband ...",['https://temu.to/k/u4asp2a7ilt'],False,False,False,,0,0,0,0,Temu,,
549,1848507972550332672,https://twitter.com/Temu_trader/status/1848507972550332548,True,@Temu_trader,Swann,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1832051802138628096/8E3Jnt0X.jpg,2024-10-21 23:33:00+00:00,There is so much to unpack here brother,[],False,False,True,['/CepeGRS'],2,1,0,0,Temu,,
550,1848507751976038656,https://twitter.com/EFarroux/status/1848507751976038552,False,@EFarroux,Eric Farroux,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1500954055308312577/7ARLTv80.png,2024-10-21 23:32:00+00:00,"✅Claimed! I've got 7 free item(s), can you take the item and accept my invitation? 7 free items from top-notch activity TEMU Fishland for me and you'll get yours! 
Search my code in Temu or tap my link to download & accept my invite
319842264
temu.com/s/mBLXYIHK9MhhN",['https://temu.com/s/mBLXYIHK9MhhN'],False,False,False,,0,0,0,0,Temu,,
551,1848507740051677440,https://twitter.com/Kinglion091/status/1848507740051677558,False,@Kinglion091,Kinglion09,https://cdn.xcancel.comhttps://pbs.twimg.com/abs.twimg.com/sticky/default_profile_images/default_profile.png,2024-10-21 23:32:00+00:00,"This dude got no aura , even with all  this promotion.   He is Temu Conor McGregor",[],False,False,True,"['/Full_Violence', '/Shak_Fu', '/Topuriailia']",0,0,0,0,Temu,,
552,1848507718199296256,https://twitter.com/DiaboIicAngel/status/1848507718199296347,False,@DiaboIicAngel,ℭ𝔩𝔞𝔦𝔯𝔢 ♡,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1747132086832582656/DzEmoUUF.jpg,2024-10-21 23:32:00+00:00,"I got the squeaky dog from my local antique shop! I got my lamb off Temu!: share.temu.com/HNY7TEPDr5A

And here is a squeaky dog similar to mine!: ebay.com/itm/226405263926?_s…","['https://share.temu.com/HNY7TEPDr5A', 'https://www.ebay.com/itm/226405263926?_skw=rubber+squeaky+dog+vintage+sun+co&itmmeta=01JARPS8R379MXM3EY923Y75YG&hash=item34b6ce2a36:g:HNMAAOSwq71nEPvx&itmprp=enc%3AAQAJAAABAHoV3kP08IDx%2BKZ9MfhVJKkenjrUbdAh3%2FhuLP%2FFHpjsglAPbtROxq9hF4%2BkAXWO6Wn957E%2B9jaz3036IKh1vzibu%2ByMWqBAyiVToaw0QvFkWSj8P2zRTvUjEHVxzV%2FCHMM83GCnzb7ExKFYsGe%2FvUeTAlfgjoyXdpdQrN%2BqzuxzHGKe5oeU8pJMyYNr73RANWbrsCw8oO3Inm4cUak%2BUmxbYoIwNLFCwmXrjRWXfK2ZSS7om2q1erjDIdQ5J0OICOYXkZaEgM2swh7%2Bv5TS%2BEdftD6UOUeIIvPF6KtmMvQTT4zrXnpNJEQRwthoEKKBiZmeKW%2FnSS0NElR0mxnemLM%3D%7Ctkp%3ABk9SR4yM5ZbWZA']",False,False,True,['/P4DudesWife'],1,1,0,0,Temu,,
553,1848507365915562240,https://twitter.com/MWingless/status/1848507365915562339,False,@MWingless,Mr Wingless,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1109901323766505474/JTsJqwF0.jpg,2024-10-21 23:31:00+00:00,Queen ordered from Temu.,[],False,False,True,['/SkyNews'],0,0,0,0,Temu,,
554,1848507281119314176,https://twitter.com/TheApexTheory4/status/1848507281119314123,False,@TheApexTheory4,The Nameless,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1837392788503121920/dLFJk_xH.png,2024-10-21 23:30:00+00:00,Temu McIntyre is now a lap dog to @TheDonCallis   All 3 belong back on Impact,['https://twitter.com/TheDonCallis'],False,False,True,['/LanceHoyt'],0,0,0,0,Temu,,
555,1848507154606510336,https://twitter.com/tanyadixon91/status/1848507154606510292,False,@tanyadixon91,My Info Tanya Dixon,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/655444055908749312/n_tKOmSt.jpg,2024-10-21 23:30:00+00:00,"Can you accept my invitation so that I can get a free gift worth up to $80?🎁You can actually get them for free! I've got 26 free gift(s), valued at $23.38 in total. 
Search my code in Temu or tap my link to download & accept my invite
363269980
temu.com/s/mXaJtrfPgbe4KDi",['https://temu.com/s/mXaJtrfPgbe4KDi'],False,False,False,,0,0,0,0,Temu,,
556,1848507132121063936,https://twitter.com/jofromgreylynn/status/1848507132121063811,False,@jofromgreylynn,jo,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1733698034494816256/Z9fW1LDW.jpg,2024-10-21 23:30:00+00:00,"I read Shane Jones was referred to as the Temu Trump, one wonders what Luxon is the Temu version of",[],False,False,True,['/AcampbelTeacher'],3,1,0,0,Temu,,
557,1848507040789901568,https://twitter.com/JustPlainOrange/status/1848507040789901690,False,@JustPlainOrange,Orange🟠,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1844117299856318464/PZW843dA.jpg,2024-10-21 23:29:00+00:00,Can’t say for certain but it feels like someone drop shipped me some products from Temu.,[],False,False,False,,0,1,0,0,Temu,,
558,1848506986872078592,https://twitter.com/RElGNSSECTION/status/1848506986872078497,True,@RElGNSSECTION,Tawanna ☝🏿,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1795602547287179264/opdeO0zR.jpg,2024-10-21 23:29:00+00:00,Jimmy comes and help Jey retain if Temu bloodline interferes,[],True,False,False,,9,0,0,0,Temu,"{'url': 'https://twitter.com/WWE/status/1848499104562794842', 'avatar': '', 'username': '@WWE', 'fullname': 'WWE', 'timestamp': '2024-10-21T22:58:00.000Z', 'text': '#WWERaw predictions ⤵️', 'links': ['https://twitter.com/search?q=%23WWERaw']}",
559,1848506915820613888,https://twitter.com/koolkidmarv/status/1848506915820613945,False,@koolkidmarv,Marvin Rodgers,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1362076890576662529/6VPobqAc.jpg,2024-10-21 23:29:00+00:00,"Can you accept my invitation so I can get free gifts worth up to $80?🎁
Search my code in Temu or tap my link to download & accept my invite
349568508
temu.com/s/csNLDFVERqgLyLT",['https://temu.com/s/csNLDFVERqgLyLT'],False,False,False,,0,0,0,0,Temu,,
560,1848506892626366976,https://twitter.com/Temu_trader/status/1848506892626366990,True,@Temu_trader,Swann,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1832051802138628096/8E3Jnt0X.jpg,2024-10-21 23:29:00+00:00,Jobs not finished ⚡️⚡️,[],False,False,True,['/PPC4Liberty'],6,0,0,0,Temu,,
561,1848506849315983360,https://twitter.com/saammsantaa/status/1848506849315983414,False,@saammsantaa,samm,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/1719999281510469632/M6ZcSq4r.jpg,2024-10-21 23:29:00+00:00,someone take temu away from me✋🏻✋🏻 the shopping addiction is real😭😭,[],False,False,False,,0,1,0,0,Temu,,
562,1848506666389824000,https://twitter.com/x_8t0hpucgj/status/1848506666389823899,False,@x_8t0hpucgj,てぃるあ爆撃,https://cdn.xcancel.comhttps://pbs.twimg.com/abs.twimg.com/sticky/default_profile_images/default_profile.png,2024-10-21 23:28:00+00:00,"after listening to him throughout. "" 🧧👵🦯🚟 .

Temu Promo code ➡️ 🔴acs583731🔴 30% off for new app user

If you have already downloaded the app,
enter ➡️ 🔴acs583731🔴 in the search field! 🔍
💸30% discount coupon💸

Voucher",[],False,False,False,,0,0,0,0,Temu,,
563,1848506625449242880,https://twitter.com/Hyenabones/status/1848506625449242932,False,@Hyenabones,Barking Bad,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/640690856878411776/2mSh6h2X.jpg,2024-10-21 23:28:00+00:00,"Bruh that sounds a lot like socialism!

Maybe you should conserve some of your own money (or wait for one of those billionaire tax cuts to effect you) so you can shop somewhere for your suit other than Temu :D",[],False,False,True,['/SkylineHusky'],0,2,0,0,Temu,,
564,1848506360528261376,https://twitter.com/worshipsLNL/status/1848506360528261470,False,@worshipsLNL,worshipsladynina,https://cdn.xcancel.comhttps://pbs.twimg.com/profile_images/378800000486119326/67289ca42064f051cc8a9d3b2612d98a.jpeg,2024-10-21 23:27:00+00:00,"corpses turned topsy-turvey now and the bones abstracted；  😊🍚👷‍♂️🎗 .

Temu Promo code ➡️ 🔴acs583731🔴 30% off for new app user

If you have already downloaded the app,
enter ➡️ 🔴acs583731🔴 in the search field! 🔍
💸30% discount coupon💸

Voucher",[],False,False,False,,0,0,0,0,Temu,,
